name,country,status,n_stations,station_type,n_capacity_nan,n_capacity_zero,capacity_median,capacity_unique_values,A1_n_stations,A1_share_pct,A3_n_stations,A3_share_pct,A4_n_stations,A4_share_pct,A2_flagged,A5_flagged,A6_flagged,A7_flagged,url,elapsed_s
Donkey Republic Moreton In Marsh,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_moreton_in_marsh/gbfs.json,0.7
Donkey Republic Northleach,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_northleach/gbfs.json,0.5
Donkey Republic Oxford,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_oxford/gbfs.json,0.5
Donkey Republic Plymouth,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_plymouth/gbfs.json,0.5
Donkey Republic Stroud,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_stroud/gbfs.json,0.5
Donkey Republic Tetbury,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_tetbury/gbfs.json,0.6
Donkey Republic The Cotswold Water Park,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_the_cotswold_water_park/gbfs.json,0.5
Donkey Republic Whichford,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_whichford/gbfs.json,0.5
Donkey Republic Worthing,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_worthing/gbfs.json,0.6
Dott Bath,GB,ok,232.0,free_floating,232.0,0.0,,0.0,0.0,0.0,232.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bath/gbfs.json,0.3
Dott Braintree,GB,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/braintree/gbfs.json,0.3
Dott Bristol,GB,ok,1254.0,free_floating,1254.0,0.0,,0.0,0.0,0.0,1254.0,100.0,1.0,0.08,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bristol/gbfs.json,0.3
Dott brunel-university,GB,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/brunel-university/gbfs.json,0.2
Dott Chelmsford,GB,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/chelmsford/gbfs.json,0.3
Dott Colchester,GB,ok,556.0,free_floating,556.0,0.0,,0.0,0.0,0.0,556.0,100.0,1.0,0.18,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/colchester/gbfs.json,0.3
Dott Milton Keynes,GB,ok,1854.0,free_floating,1854.0,0.0,,0.0,0.0,0.0,1854.0,100.0,1.0,0.05,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/milton-keynes/gbfs.json,0.4
Dott Nottingham,GB,ok,386.0,free_floating,386.0,0.0,,0.0,0.0,0.0,386.0,100.0,1.0,0.26,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/nottingham/gbfs.json,0.3
Neuron Mobility,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://mds.neuron-mobility.com/ncl/gbfs/2/,0.4
nextbike Stirling,GB,too_small_below_Nmin,10.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uk/gbfs.json,0.3
Santander Cycles - Milton Keynes,GB,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ku/gbfs.json,0.2
Swansea University Cycles,GB,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uu/gbfs.json,0.3
WESTcargo powered by nextbike,GB,too_small_below_Nmin,4.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_we/gbfs.json,0.3
Zeus Cheltenham,GB,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/cheltenham/gbfs.json,0.1
Zeus Gloucester,GB,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/gloucester/gbfs.json,0.1
Zeus Sunderland,GB,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/sunderland/gbfs.json,0.1
Zeus Yeovil,GB,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/yeovil/gbfs.json,0.1
Bike Sharing Alimos,GR,too_small_below_Nmin,6.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gv/gbfs.json,0.3
Bike Sharing Elliniko – Argyroupoli,GR,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gu/gbfs.json,0.3
Bike Sharing Glyfada,GR,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gx/gbfs.json,0.3
Bike Sharing Palaio Faliro,GR,too_small_below_Nmin,7.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gy/gbfs.json,0.3
Dott Athens,GR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/athens/gbfs.json,0.2
Dott Thessaloniki,GR,ok,118.0,free_floating,118.0,0.0,,0.0,0.0,0.0,118.0,100.0,2.0,1.69,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/thessaloniki/gbfs.json,0.2
Bajs Zagreb (Croatia),HR,ok,197.0,docked_bike,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,15.0,7.61,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_hd/gbfs.json,0.4
Dalmacija (Croatia),HR,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_se/gbfs.json,0.4
eMobi,HR,ok,26.0,docked_bike,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,15.38,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_em/gbfs.json,0.3
Grad Drniš (Croatia),HR,too_small_below_Nmin,6.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gd/gbfs.json,0.3
Grad Ivanić-Grad (Croatia),HR,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ig/gbfs.json,0.3
Grad Karlovac (Croatia),HR,too_small_below_Nmin,13.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kc/gbfs.json,0.4
Grad Križevci,HR,too_small_below_Nmin,15.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gk/gbfs.json,0.3
Grad Šibenik (Croatia),HR,too_small_below_Nmin,11.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bc/gbfs.json,0.3
Grad Sisak (Croatia),HR,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cs/gbfs.json,0.3
Grad Slavonski Brod (Croatia),HR,too_small_below_Nmin,10.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sb/gbfs.json,0.3
Grad Split,HR,ok,100.0,docked_bike,40.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,24.0,24.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gt/gbfs.json,0.4
Grad Velika Gorica (Croatia),HR,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cg/gbfs.json,0.2
Grad Vinkovci (Croatia),HR,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cm/gbfs.json,0.3
Grad Vukovar (Croatia),HR,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vu/gbfs.json,0.3
Grad Zadar (Croatia),HR,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zd/gbfs.json,0.3
Grad Zaprešić (Croatia),HR,too_small_below_Nmin,7.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sg/gbfs.json,0.3
Hvar (Croatia),HR,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ol/gbfs.json,0.3
Jastrebarsko (Croatia),HR,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cj/gbfs.json,0.4
nextbike Croatia,HR,ok,52.0,docked_bike,46.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,12.0,23.08,False,True,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_hr/gbfs.json,0.4
Općina Brinje (Croatia),HR,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_br/gbfs.json,0.3
Porec bike share (Croatia),HR,too_small_below_Nmin,6.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cv/gbfs.json,0.3
Donkey Republic Budapest,HU,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_budapest/gbfs.json,0.6
Dott Budapest,HU,ok,981.0,free_floating,981.0,0.0,,0.0,0.0,0.0,981.0,100.0,2.0,0.2,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/budapest/gbfs.json,0.3
Dott Dunaujvaros,HU,ok,23.0,free_floating,23.0,0.0,,0.0,0.0,0.0,23.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/dunaujvaros/gbfs.json,0.2
Dott Godollo,HU,ok,80.0,free_floating,80.0,0.0,,0.0,0.0,0.0,80.0,100.0,1.0,1.25,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/godollo/gbfs.json,0.2
Dott Gyor,HU,ok,229.0,free_floating,229.0,0.0,,0.0,0.0,0.0,229.0,100.0,3.0,1.31,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/gyor/gbfs.json,0.2
Dott Hatvan,HU,ok,32.0,free_floating,32.0,0.0,,0.0,0.0,0.0,32.0,100.0,4.0,12.5,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/hatvan/gbfs.json,0.2
Dott Miskolc,HU,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/miskolc/gbfs.json,0.1
Dott Pápa,HU,ok,50.0,free_floating,50.0,0.0,,0.0,0.0,0.0,50.0,100.0,4.0,8.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/papa/gbfs.json,0.2
Dott Siófok,HU,ok,52.0,free_floating,52.0,0.0,,0.0,0.0,0.0,52.0,100.0,1.0,1.92,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/siofok/gbfs.json,0.2
Beryl Belfast,IE,ok,61.0,docked_bike,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,8.2,False,False,False,False,https://beryl-gbfs-production.web.app/v2_2/Belfast/gbfs.json,0.4
Bleeper Bikes,IE,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.smartdublin.ie/bleeperbike-api/gbfs,0.2
Dublinbikes,IE,ok,117.0,docked_bike,0.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://api.cyclocity.fr/contracts/dublin/gbfs/v3/gbfs.json,0.3
Moby Dublin,IE,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://api.sharebike.com/public-api-service/gbfs/v2/moby_dublin/gbfs.json,0.2
Bird Israel,IL,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/israel/gbfs.json,0.4
Bird Tel Aviv,IL,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/tel-aviv/gbfs.json,0.4
Dott Herzliya,IL,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/herzliya/gbfs.json,0.3
Dott Tel-Aviv,IL,ok,1590.0,free_floating,1590.0,0.0,,0.0,0.0,0.0,1590.0,100.0,1.0,0.06,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tel-aviv/gbfs.json,0.4
Lime Tel Aviv,IL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/tel_aviv/gbfs.json,0.1
Donkey Republic Reykjavik,IS,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_reykjavik/gbfs.json,0.5
Amicarnapoli,IT,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://www.amicarnapoli.it/gbfs/gbfs.json,0.2
Bird Florence,IT,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/florence/gbfs.json,0.4
Bird Milan,IT,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/milan/gbfs.json,0.4
Bird Rome,IT,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/rome/gbfs.json,0.4
Cooltra Turin,IT,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://maas.zeus.cooltra.com/gbfs/turin/3.0/en/gbfs.json,0.1
Dott Arezzo,IT,ok,67.0,free_floating,67.0,0.0,,0.0,0.0,0.0,67.0,100.0,1.0,1.49,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/arezzo/gbfs.json,0.3
Dott Bari,IT,ok,61.0,free_floating,61.0,0.0,,0.0,0.0,0.0,61.0,100.0,1.0,1.64,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bari/gbfs.json,0.2
Dott Bergamo,IT,ok,746.0,free_floating,746.0,0.0,,0.0,0.0,0.0,746.0,100.0,1.0,0.13,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/bergamo/gbfs.json,0.3
Dott Cagliari,IT,ok,179.0,free_floating,179.0,0.0,,0.0,0.0,0.0,179.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/cagliari/gbfs.json,0.3
Dott Catania,IT,too_small_below_Nmin,7.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/catania/gbfs.json,0.2
Dott Ferrara,IT,ok,250.0,free_floating,250.0,0.0,,0.0,0.0,0.0,250.0,100.0,1.0,0.4,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/ferrara/gbfs.json,0.2
Dott Jesolo,IT,ok,100.0,free_floating,100.0,0.0,,0.0,0.0,0.0,100.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/jesolo/gbfs.json,0.3
Dott Lecco,IT,ok,61.0,free_floating,61.0,0.0,,0.0,0.0,0.0,61.0,100.0,1.0,1.64,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/lecco/gbfs.json,0.2
Dott Milan,IT,ok,11199.0,free_floating,11199.0,0.0,,0.0,0.0,0.0,11199.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/milan/gbfs.json,0.9
Dott Modena,IT,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/modena/gbfs.json,0.2
Dott Monza,IT,ok,235.0,free_floating,235.0,0.0,,0.0,0.0,0.0,235.0,100.0,2.0,0.85,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/monza/gbfs.json,0.3
Dott Padua,IT,ok,62.0,free_floating,62.0,0.0,,0.0,0.0,0.0,62.0,100.0,4.0,6.45,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/padua/gbfs.json,0.2
Dott Palermo,IT,ok,54.0,free_floating,54.0,0.0,,0.0,0.0,0.0,54.0,100.0,2.0,3.7,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/palermo/gbfs.json,0.2
Dott Reggio Emilia,IT,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/reggio-emilia/gbfs.json,0.2
Dott Rome,IT,ok,82.0,free_floating,82.0,0.0,,0.0,0.0,0.0,82.0,100.0,5.0,6.1,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/rome/gbfs.json,0.2
Dott Trento,IT,ok,1179.0,free_floating,1179.0,0.0,,0.0,0.0,0.0,1179.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/trento/gbfs.json,0.3
Dott Turin,IT,ok,2265.0,free_floating,2265.0,0.0,,0.0,0.0,0.0,2265.0,100.0,2.0,0.09,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/turin/gbfs.json,0.4
Dott Varese,IT,ok,153.0,free_floating,153.0,0.0,,0.0,0.0,0.0,153.0,100.0,1.0,0.65,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/varese/gbfs.json,0.2
Dott Verona,IT,ok,1822.0,free_floating,1822.0,0.0,,0.0,0.0,0.0,1822.0,100.0,6.0,0.33,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/verona/gbfs.json,0.3
Fa.Mo.Se,IT,ok,25.0,docked_bike,19.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,5.0,20.0,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fa/gbfs.json,0.5
Lime Bari,IT,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/bari/gbfs.json,0.1
Lime Naples,IT,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://data.lime.bike/api/partners/v2/gbfs/naples/gbfs.json,0.1
Milan Bikemi,IT,ok,320.0,docked_bike,0.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.urbansharing.com/bikemi.com/gbfs.json,0.4
nextbike Bergamo,IT,ok,76.0,docked_bike,35.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,2.63,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ib/gbfs.json,0.4
Nextbike the World,IT,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wh/gbfs.json,0.3
Verona Bike,IT,ok,40.0,docked_bike,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.urbansharing.com/bikeverona.it/gbfs.json,0.2
Zeus Anzio,IT,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/anzio/gbfs.json,0.1
Zeus Augusta,IT,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/augusta/gbfs.json,0.1
Zeus Mazara,IT,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/mazara/gbfs.json,0.1
CyclOcity,JP,ok,24.0,docked_bike,0.0,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,https://api.cyclocity.fr/contracts/toyama/gbfs/v3/gbfs.json,0.3
docomo bike share service,JP,ok,5903.0,docked_bike,0.0,58.0,7.0,71.0,0.0,0.0,0.0,0.0,160.0,2.71,False,True,False,False,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,4.4
docomo bike share service,JP,ok,1825.0,docked_bike,0.0,10.0,8.0,67.0,0.0,0.0,0.0,0.0,6.0,0.33,False,False,False,False,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle-tokyo/gbfs.json,3.1
HELLO CYCLING,JP,ok,14221.0,docked_bike,14221.0,0.0,,0.0,0.0,0.0,0.0,0.0,400.0,2.81,False,True,False,True,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,5.8
kotobike,JP,fetch_error: URLError,,,,,,,,,,,,,,,,,https://app.kotobike.jp/api/exposed/v2/gbfs/gbfs.json,0.2
Donkey Republic Liechtenstein,LI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_li/gbfs.json,0.6
LIEmobil Liechtenstein,LI,ok,36.0,docked_bike,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,8.33,False,False,False,True,https://api.mobidata-bw.de/sharing/gbfs/v3/liemobil_liechtenstein/gbfs,0.2
Cyclocity,LT,ok,36.0,docked_bike,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://api.cyclocity.fr/contracts/vilnius/gbfs/v3/gbfs.json,0.3
Vel'OH!,LU,ok,146.0,docked_bike,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,3.0,2.05,False,False,False,False,https://api.cyclocity.fr/contracts/luxembourg/gbfs/v3/gbfs.json,0.4
nextbike LV,LV,ok,44.0,docked_bike,15.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,2.27,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lv/gbfs.json,0.4
MonaBike,MC,ok,59.0,docked_bike,0.0,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,https://monaco.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
Ecobici,MX,ok,677.0,docked_bike,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.mex.lyftbikes.com/gbfs/gbfs.json,1.6
Mibici Guadalajara,MX,ok,369.0,docked_bike,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://guadalajara.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,1.9
Zeus Kuala Lumpur,MY,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://zeus.city/api/v1/mds/gbfs/kuala%20lumpur/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/almere/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/amersfoort/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/amsterdam/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/breda/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/delft/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/denbosch/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/denhaag/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/eindhoven/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/groningen/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/haarlem/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/hilversum/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/lansingerland/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/leeuwarden/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/nijmegen/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/rijswijk/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/rotterdam/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/schiedam/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/tilburg/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/vlaardingen/gbfs.json,0.1
Check Technologies,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/zwolle/gbfs.json,0.1
Check Voorburg,NL,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://api.ridecheck.app/gbfs/v3/voorburg/gbfs.json,0.1
Cykl,NL,too_small_below_Nmin,14.0,,,,,,,,,,,,,,,,https://www.cykl.nl/gbfs/gbfs.json,0.2
Donkey Republic Amsterdam,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_am/gbfs.json,0.5
Donkey Republic Den Haag,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_den_haag/gbfs.json,0.5
Donkey Republic Dordrecht,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_dordrecht/gbfs.json,0.5
Donkey Republic Gorinchem,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_gorinchem/gbfs.json,0.6
Donkey Republic Katwijk,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_katwijk/gbfs.json,0.6
Donkey Republic Qbuzz,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_qbuzz/gbfs.json,0.6
Donkey Republic Rivierenland,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_rivierenland/gbfs.json,0.5
Donkey Republic Rotterdam,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_rt/gbfs.json,0.5
Donkey Republic Rotterdam/Den Haag,NL,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_rotterdam_den_haag/gbfs.json,0.5
